"Country.Name","NY.GDP.PCAP.CD.YR2013","NY.GDP.PCAP.CD.YR2014","NY.GDP.PCAP.CD.YR2015","NY.GDP.PCAP.CD.YR2016","NY.GDP.PCAP.CD.YR2017","NY.GDP.PCAP.CD.YR2018","NY.GDP.PCAP.CD.YR2019","NY.GDP.PCAP.CD.YR2020","NY.GDP.PCAP.CD.YR2021","NY.GDP.PCAP.CD.YR2022","IT.NET.USER.ZS.YR2013","IT.NET.USER.ZS.YR2014","IT.NET.USER.ZS.YR2015","IT.NET.USER.ZS.YR2016","IT.NET.USER.ZS.YR2017","IT.NET.USER.ZS.YR2018","IT.NET.USER.ZS.YR2019","IT.NET.USER.ZS.YR2020","IT.NET.USER.ZS.YR2021","IT.NET.USER.ZS.YR2022","IT.CEL.SETS.P2.YR2013","IT.CEL.SETS.P2.YR2014","IT.CEL.SETS.P2.YR2015","IT.CEL.SETS.P2.YR2016","IT.CEL.SETS.P2.YR2017","IT.CEL.SETS.P2.YR2018","IT.CEL.SETS.P2.YR2019","IT.CEL.SETS.P2.YR2020","IT.CEL.SETS.P2.YR2021","IT.CEL.SETS.P2.YR2022","SL.TLF.ADVN.ZS.YR2013","SL.TLF.ADVN.ZS.YR2014","SL.TLF.ADVN.ZS.YR2015","SL.TLF.ADVN.ZS.YR2016","SL.TLF.ADVN.ZS.YR2017","SL.TLF.ADVN.ZS.YR2018","SL.TLF.ADVN.ZS.YR2019","SL.TLF.ADVN.ZS.YR2020","SL.TLF.ADVN.ZS.YR2021","SL.TLF.ADVN.ZS.YR2022","PV.PER.RNK.YR2013","PV.PER.RNK.YR2014","PV.PER.RNK.YR2015","PV.PER.RNK.YR2016","PV.PER.RNK.YR2017","PV.PER.RNK.YR2018","PV.PER.RNK.YR2019","PV.PER.RNK.YR2020","PV.PER.RNK.YR2021","PV.PER.RNK.YR2022",".YR2013",".YR2014",".YR2015",".YR2016",".YR2017",".YR2018",".YR2019",".YR2020",".YR2021",".YR2022"
"Afghanistan",651.987861948108,628.146803888496,592.476164793256,520.251954939821,530.14986261654,502.057099211089,500.52298078433,516.866797351726,363.674087113049,NA,5.9,7,8.26,11,13.5,16.8,17.6,18.4,NA,NA,53.28634042,56.26314295,58.39109599,62.37109623,67.13641492,59.90264778,59.78387904,58.1902139,56.55443457,NA,NA,84.29,NA,NA,64.68,NA,NA,57.75,63.64,NA,1.42180097103119,2.85714292526245,0.952380955219269,0.952380955219269,0.476190477609634,0.471698105335236,0.943396210670471,0.471698105335236,1.41509437561035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa Eastern and Southern",1736.22250714845,1724.53438087977,1545.55908352233,1436.09440388982,1613.66848779126,1550.11176204468,1499.9544365215,1353.9275274008,1539.16554316986,1622.39171959406,10.1269454655226,12.2377157932034,14.4858491534531,15.753329822739,17.3109868719447,20.0630242595526,22.5895907084388,24.9884008681592,27.660653781351,NA,57.6880768277277,61.9358160623131,67.2938731832888,64.2849546298434,64.2226191451532,72.3171815751444,68.736998772629,71.0609338093953,75.8584211840451,78.380607200475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa Western and Central",2153.76613809455,2247.85749211781,1880.75077764461,1646.97239910395,1588.58100471239,1732.81654392311,1810.53800638238,1686.99789853738,1765.96530719796,1790.34880033979,12.5777557951493,14.923440708625,18.1094850427716,22.8697496052977,27.0812193846418,32.0893370172076,35.2764479325331,41.7498190724143,46.9904973070537,NA,75.0120031475166,80.2975320892204,85.2005633467546,84.8391679704512,83.225379057631,92.5819747932916,93.1335681658221,98.4045686671726,96.5046439613803,106.852197042686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania",4413.06339738921,4578.63320812155,3952.80358410846,4124.05538986272,4531.03220675893,5287.66081699731,5396.21422690995,5343.0377039956,6377.20309553753,6802.80451885113,51.8,54.3,56.9,59.6,62.4,65.4,68.55039112,72.23767711,79.32371752,82.61368583,127.67458,116.4887372,117.9871153,116.9622462,125.9205273,94.36446759,91.51642864,91.35050062,92.31992041,97.88570679,73.43,74.38,73.27,74.13,73.22,72.1,75.47,NA,NA,NA,49.2891006469727,61.4285697937012,58.0952377319336,58.0952377319336,59.523811340332,58.4905662536621,51.886791229248,49.5283012390137,49.5283012390137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria",5519.77757552373,5516.22946321562,4197.41997101868,3967.20065952107,4134.93609898195,4171.79530903532,4021.98360796603,3354.15730265114,3700.31119460857,4273.92218311515,22.5,29.5,38.2,42.94552688,47.69105515,49.03846808,58.97757455,63.94999611,70.77,NA,103.9905106,111.7079111,109.3176407,116.6140394,111.4475314,112.4675177,106.3696091,104.842178,106.4235366,109.1653573,NA,NA,NA,NA,50.17,NA,NA,NA,NA,NA,12.7962083816528,9.5238094329834,11.9047622680664,12.380952835083,16.1904754638672,17.9245281219482,13.2075471878052,17.9245281219482,17.9245281219482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"American Samoa",12038.8715916596,12313.9973571825,13101.5418159165,13300.8246114811,12372.8847825647,13195.9358995539,13672.576657298,15501.5263374397,15743.3107582991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.7772521972656,89.0476226806641,91.9047622680664,92.3809509277344,92.8571395874023,92.4528274536133,92.4528274536133,91.9811325073242,89.1509399414063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andorra",44747.7538640509,45680.5349900379,38885.5303237179,39931.2169819106,40632.2315536054,42904.8284555114,41328.6004993451,37207.2220000095,42072.341103463,41992.7933583772,84.4,86.1,87.9,89.7,91.56746703,NA,90.71866533,93.20564892,93.89752157,NA,89.58187372,92.48694535,99.42853957,104.9517508,108.8046481,110.1329103,115.1500465,103.4491634,118.6729762,142.2141211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.8388595581055,96.6666641235352,97.6190490722656,97.1428604125977,97.1428604125977,97.6415100097656,98.5849075317383,99.0566024780273,98.5849075317383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola",5101.98387641128,5059.08044128816,3100.83068530533,1709.51553404553,2283.21423255725,2487.50099555267,2142.23875712854,1502.95075414518,1903.71740495688,2998.50115810921,13,21.4,22,23.2,26,29,32.12939197,32.55014678,32.60230173,NA,50.80964158,51.80029281,49.36244924,44.59350803,44.10644535,42.49094914,45.8377414,43.81009059,44.42373173,67.37347427,NA,68.66,NA,NA,NA,NA,91.47,NA,92.78,NA,35.0710906982422,32.8571434020996,28.0952377319336,33.3333320617676,30.4761905670166,35.3773574829102,32.0754699707031,26.8867931365967,20.7547168731689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda",13350.149136673,14004.8112122163,14861.8827074704,15862.6516627488,16110.31239978,17514.3558637327,18187.7797117112,15284.7723835378,16740.3481963818,18745.1735087796,63.4,67.78,70,73,NA,NA,95.70763132,95.68550784,95.66338947,NA,129.2224595,134.5208212,195.6860129,198.754472,201.933735,NA,199.7481436,198.5668652,197.3825359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.620849609375,81.4285736083984,86.1904754638672,75.7142868041992,71.4285736083984,74.0566024780273,81.6037750244141,80.6603775024414,82.5471725463867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arab World",7348.84954968398,7302.2503496362,6283.25602556899,6113.39773758358,6224.52297014464,6573.81696971074,6498.52903712431,5639.39873488484,6414.72561815051,7655.84840197887,33.9101316977464,37.6559500541718,41.3816170535244,41.5291955662799,46.6646762508778,53.1981911718007,60.7310291575392,66.4403548592089,76.3090766510318,NA,104.741398824987,104.242109611802,102.997439000868,100.424978952655,98.1963031894916,96.4014579839673,96.7326519819152,96.2300336647374,99.2339505781343,102.925568544421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina",13080.2547323367,12334.7982453893,13789.060424772,12790.2640639201,14613.035714704,11795.1628852236,9963.67423069626,8496.428156755,10636.1155301986,13686.0086737317,59.9,64.7,68.04306411,70.96898082,74.29490687,77.7,79.94695203,85.51438646,87.15070683,88.37535691,158.9154655,142.9902363,142.9639551,145.9179567,140.5014607,131.9371685,125.9409814,121.6001889,130.4550081,132.3578095,82.65,82.21,NA,NA,79.03,79.58,80.41,77.24,79.16,NA,48.3412322998047,45.7142868041992,46.1904754638672,52.8571434020996,53.3333320617676,47.1698112487793,43.8679237365723,45.7547187805176,45.7547187805176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia",3833.15707143416,4017.22991251531,3666.14182536082,3679.95234910427,4041.99507231389,4391.92327364082,4828.50488860645,4505.86774552638,4966.51347122366,7014.20659172274,41.9,54.62280586,59.10083377,64.34602977,64.74488433,68.24505226,66.54394969,76.50770055,78.61225758,NA,115.3337511,119.696221,120.3535058,119.8452458,122.3218158,126.1831509,128.2969735,124.3508359,128.961359,135.2539805,70.32,74.51,76.86,74.62,73.61,79.08,79.33,76.27,74.98,NA,50.2369651794434,35.7142868041992,37.1428565979004,22.380952835083,25.238094329834,29.2452831268311,30.1886787414551,20.2830181121826,19.3396224975586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aruba",26515.678080228,26942.3079764655,28421.3864931862,28451.2737445083,29326.7080582111,30918.5152176932,31902.7625819564,24487.863569428,29342.1007300268,NA,78.9,83.78,88.66122693,93.54245387,97.17,NA,NA,NA,NA,NA,134.9144635,134.8533699,135.2427175,NA,NA,NA,132.4665076,132.2887836,132.3496283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.7867279052734,92.3809509277344,93.3333358764648,94.2857131958008,95.7142868041992,95.7547149658203,95.7547149658203,96.698112487793,97.1698150634766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",68156.3861047269,62515.3148315008,56708.96119674,49876.7123761245,53934.1543741253,57206.9906696898,54941.0657202842,51722.0690001531,60444.5023551978,64491.4298860631,83.45349717,84,84.56051491,86.54,86.54504885,90,93.60991916,96.39446689,96.24,NA,107.910329,106.7765212,108.1853261,109.7343698,108.4165835,110.6519296,110.29622,105.231579,104.5172138,107.0312028,82.58,81.28,82.09,81.42,81.8,77.78,78.07,76.83,76.59,NA,83.4123229980469,85.2380981445313,75.7142868041992,89.0476226806641,79.523811340332,85.3773574829102,78.7735824584961,74.0566024780273,74.0566024780273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",50731.1272541851,51786.3771747897,44195.8175947748,45307.5878620442,47429.1584564391,51466.5565633624,50070.4033482892,48809.2268762235,53637.7057109897,52131.4466586387,80.6188,80.99582496,83.94014193,84.32374257,87.93558659,87.47913723,87.75220479,87.52942813,92.52915104,93.61409139,156.5179428,151.5621925,155.8663134,126.8182509,123.4328495,124.2461975,120.7891044,120.3155961,121.9694798,123.4348071,77.01,76.68,76.79,76.75,77.23,76.64,76.61,76.77,76.77,79.95,96.2085342407227,95.2380981445313,90.476188659668,77.1428604125977,86.6666641235352,79.7169799804688,79.7169799804688,77.3584899902344,79.2452850341797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan",7875.3446110554,7890.83525042681,5500.50462041954,3880.68626683773,4147.19861886412,4739.79524170312,4805.75371765917,4229.91064904503,5408.04535175023,7736.70123206975,73.00000137,75.00001564,77,78.2,79,79.79999549,81.09999907,84.59999573,86,NA,105.3629953,108.3211865,108.4519054,102.1325853,100.550391,101.8436601,105.0577494,100.577047,104.8878056,106.8548072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6492881774902,26.1904754638672,21.9047622680664,18.5714282989502,19.5238094329834,20.7547168731689,23.1132068634033,18.3962268829346,18.8679237365723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas, The",27389.6019706988,28720.6621934516,29724.9533355233,29675.5358910641,30708.9870181946,31483.9788408235,32279.0113630465,23998.2680191207,28260.4325506367,31458.300811739,72,76.92,78,80,80.6,83,90.69327663,92.4760204,94.29380729,NA,74.41981071,80.9089998,79.24028134,90.965109,88.60207508,96.71589874,105.1785039,114.6450432,97.42269052,98.53872346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.5213241577148,79.0476226806641,77.1428604125977,80.9523773193359,82.8571395874023,77.8301849365234,75.4716949462891,73.5849075317383,77.3584899902344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahrain",25790.7303121382,25464.760097715,22795.4488576612,22867.1811196134,24349.9098701325,25415.8466249472,25869.1129129041,23433.1872362574,26860.0725018105,30152.0346838601,90.0000397,90.50313348,93.4783008,97.9999807,95.87813575,98.64467258,99.70150438,99.67103159,100,NA,175.1793056,177.6320346,184.9333623,212.4528521,162.3024312,140.7017898,128.4065325,119.86485,131.4487123,145.4432145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.00473976135254,15.7142858505249,12.380952835083,19.5238094329834,14.2857141494751,17.4528293609619,23.5849056243896,24.056604385376,28.301887512207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh",973.773900233539,1108.51495720707,1236.00439770048,1659.96248898672,1815.61019133661,1963.41270740562,2122.0783861524,2233.30589251829,2457.92404902236,2688.30395035828,6.63,11.9,12.9,18.1,19.8,23.44,27.76,32.87,38.91744466,NA,75.66900657,81.34459807,83.23875309,85.10324101,93.29458051,98.83168698,100.0336994,105.2911628,108.9094426,105.2642491,80.09,NA,NA,77.52,79.64,NA,NA,NA,NA,NA,7.5829381942749,16.6666660308838,10,10.9523811340332,10.9523811340332,13.6792449951172,15.5660381317139,15.5660381317139,16.0377349853516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barbados",16893.6062702039,16924.1903399365,16990.2194668498,17343.7254395315,17843.1979282703,18224.8905923744,19002.9623813263,16643.8065787177,17225.4623044097,20018.5151513054,71.8,75.16,76.11,79.54939789,81.76077839,82.48,83.20881332,82.458446,85.82,NA,111.1400863,110.077011,120.3928324,119.2209554,118.0445365,117.7476331,117.5408666,105.0970277,112.6006401,114.8585936,NA,NA,80.28,81.88,82.26,80.59,79.91,NA,NA,NA,92.4170608520508,95.7142868041992,90,81.9047622680664,80.9523773193359,80.6603775024414,86.3207550048828,90.5660400390625,91.9811325073242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus",7998.07795284714,8341.28810376533,5967.0691848005,5039.77603167897,5785.53497525452,6360.05206042843,6837.76723174438,6542.8645398436,7489.71894713888,7904.85624285517,54.17,59.02,62.23036091,71.11304576,74.43644541,79.12988669,82.78915209,85.08791245,86.88841196,89.50733148,114.686658,117.6215475,118.016106,117.8382404,117.5863907,119.8449004,120.1910673,121.490553,122.7801287,123.4472552,NA,NA,NA,82.96,83.76,83.7,83.39,83.37,82.85,83.03,46.445499420166,52.8571434020996,51.9047622680664,50.9523811340332,43.3333320617676,57.5471687316895,58.4905662536621,16.5094337463379,20.2830181121826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium",46757.9518559601,47764.0715120825,41008.296719472,42012.6227191027,44198.4823908695,47544.9811472749,46641.7116578097,45517.9038182019,51268.3880373598,49582.8253649187,82.1702,85,85.05294175,86.51647666,87.67968082,88.647343,90.27542801,91.52641629,92.78867618,94.00783071,110.9153557,113.9396941,113.5645872,110.9039753,99.76104331,99.9891253,99.99135577,99.72332827,101.1083743,101.8707731,75.83,75.74,75.02,75.05,75.41,75.16,74.91,74.96,75.28,75.53,77.7251205444336,69.523811340332,64.7619018554688,61.9047622680664,62.3809509277344,58.9622650146484,60.8490562438965,64.1509399414063,66.0377349853516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belize",5887.93343545467,6068.08860885237,6142.47883269283,6148.70696109313,6100.99468097883,6059.16255306675,6210.56554311929,5266.87616004213,6228.26730928353,6968.36158480889,33.6,38.7,41.59,44.57574032,47.0826258,49.8,57.11844188,59.50638944,61.9941698,NA,50.65885671,48.90232307,58.89499293,60.69172801,63.90324879,64.46818089,65.51587659,66.84898207,65.9948854,NA,83.75,85.71,85.64,84.54,82.79,NA,85.43,NA,NA,NA,53.554500579834,48.0952377319336,49.0476188659668,48.5714302062988,47.6190490722656,46.2264137268066,49.5283012390137,62.7358474731445,59.4339637756348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin",1214.29556576578,1251.50476542685,1041.65252315982,1049.82030349922,1095.27445905127,1194.43821427137,1170.96553298105,1237.9492953503,1361.10074905831,1303.22201358944,4.9,6,11.25498791,14.5,18.7,19,22.41593843,28.22915416,33.96533089,NA,93.39120338,81.58793478,85.22948043,78.97356015,75.65070229,79.24062635,84.21052161,88.11818884,97.96018203,108.9652901,NA,NA,NA,NA,NA,42.43,NA,NA,NA,NA,58.2938385009766,47.1428565979004,45.238094329834,47.1428565979004,47.1428565979004,41.0377349853516,30.6603775024414,32.0754699707031,35.3773574829102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bermuda",99471.6388978631,98467.683993982,102005.62564189,106885.878489327,111820.581466347,113050.73688163,116153.166121638,107791.886435134,111774.669092278,118845.621104325,95.3,96.8,98.32360965,98,98.37,NA,NA,NA,NA,NA,148.4899065,93.90103386,60.17990625,101.3049407,102.721454,NA,104.9959255,106.2002186,105.9437563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.0426559448242,77.6190490722656,83.3333358764648,85.2380981445313,84.7619018554688,91.0377349853516,87.7358474731445,83.4905624389648,85.8490600585938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bhutan",2409.43998870348,2589.89914074134,2695.63690417126,2879.54657217991,3240.70632594822,3210.70781406979,3303.96230868215,3009.92551590976,3266.36277371286,NA,22.4,30.3,39.8,46.5,54.3,63.5,74.17944255,79.86984884,85.63688389,NA,74.68047217,84.81429524,90.91492505,93.14595832,96.62766062,92.31829061,95.0199294,96.4571149,100.0671395,94.89274144,NA,57.82,63.04,NA,NA,86.31,88.35,87.01,91.12,85.22,70.1421813964844,88.5714263916016,81.9047622680664,90.9523773193359,89.0476226806641,88.6792449951172,89.1509399414063,84.9056625366211,84.4339599609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia",2853.79716191598,3022.46288443562,2975.64881143063,3013.50270721666,3280.0082139387,3471.0069506501,3472.38083136442,3068.81255516456,3345.19658838387,3523.27373305196,36.99,34.6,37.49,39.6975146,43.83227607,44.2861422,47.47481911,59.94010155,65.9773785,NA,97.04333351,95.72549681,91.63886556,89.7292164,95.86980372,98.61224848,99.24869117,98.89563329,99.62307127,NA,81.77,81.95,80.13,78.1,77.89,79.5,82.05,78.41,83.7,84.9,36.4928894042969,33.3333320617676,36.6666679382324,36.6666679382324,34.2857131958008,36.7924537658691,20.7547168731689,28.7735843658447,34.4339637756348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",5025.24065229631,5196.96942563586,4654.60955224718,4917.26369838618,5327.39318443711,6024.49154590957,6094.72321376258,6095.10247869327,7230.19816280366,7585.37500171521,48.52131417,49.91773243,52.6,60.25653543,64.89202051,70.12013504,69.94634763,73.21175294,75.67620138,78.8455371,96.42745189,97.76313417,97.70724826,97.78962053,100.001686,101.7919614,111.7477784,105.7638198,113.9969422,117.8877485,81.24,81.38,78.96,78.92,77.48,76.56,74.6,79.67,80.05,80.3,34.1232223510742,44.761905670166,31.9047622680664,30.9523811340332,32.3809509277344,31.6037731170654,29.7169818878174,30.6603775024414,33.4905662536621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana",6436.60306321162,6844.03299550537,5869.73777207249,6411.55166554553,6705.34106167973,6947.81784114167,6691.16105117407,5875.07060571282,7238.79609591086,7737.65468112589,30,36.74474744,37.31205037,39.36299738,41.41379464,58,64.82632542,72.74801998,73.5,NA,146.4312098,150.8822868,150.7621557,139.8131113,134.9211022,137.9300386,149.8882667,150.3850531,160.7369816,165.3049695,NA,NA,NA,NA,NA,NA,77.12,78.97,80.2,78.93,88.1516571044922,84.2857131958008,87.6190490722656,83.3333358764648,86.1904754638672,82.5471725463867,90.5660400390625,85.8490600585938,84.9056625366211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",12258.5648491717,12071.4046547485,8783.21441310718,8680.73542054827,9896.7175109967,9121.02009249958,8845.3239312417,6923.70019715065,7696.78553127562,8917.67389796927,51.04,54.55100188,58.32795173,60.87254007,67.47128452,70.43428254,73.91243991,81.34269353,80.68989314,80.52775094,134.3929329,137.9776265,125.6477067,117.9869738,106.1217992,99.64002652,95.38505233,96.54706819,102.48887,98.89102076,81.48,82.88,82.97,83.2,83.18,82.9,83.15,79.4,80.53,81.87,36.9668235778809,42.8571434020996,34.2857131958008,31.9047622680664,29.5238094329834,30.1886787414551,21.2264156341553,31.1320762634277,28.7735843658447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.70142968,77.70426829,NA,NA,NA,NA,NA,186.3628433,189.0304097,194.766056,133.4577491,146.5169661,131.7092467,129.1538713,113.7593012,120.9465973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brunei Darussalam",43950.0570624107,41035.7731365374,30681.4374376753,26762.0374289176,28186.9833864683,31241.0239732766,30748.3201899098,27179.3444218249,31448.9136078023,37152.4662378669,64.5,68.77,71.2,90,94.86669164,95,95,96.06912594,98.08,NA,113.8721697,108.4957375,109.9533264,122.8780218,126.6006005,130.3207192,131.2182683,121.4758051,135.501254,117.7551548,NA,85.58,NA,NA,81.91,84.12,81.12,83.17,81.38,NA,87.2037887573242,94.7619018554688,93.8095245361328,91.4285736083984,90,92.9245300292969,89.6226425170898,92.4528274536133,92.9245300292969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bulgaria",7686.62922249699,7912.52053999441,7081.10233572915,7574.19126408348,8386.58920224077,9451.850869564,9878.76887237072,10153.4766003869,12222.235645941,13772.476794451,53.0615,55.49,56.65625161,59.82554766,63.41010138,64.78201069,67.94698094,70.16248359,75.27144583,79.12686326,141.1194769,128.6861675,125.7944108,123.8462766,118.8025553,117.8397093,115.3427025,113.849275,114.7677533,117.4346239,73.58,73.74,74.44,73.94,74.7,74.5,75.97,75.32,76.31,76.99,53.0805702209473,49.523811340332,46.6666679382324,49.0476188659668,59.0476188659668,61.7924537658691,66.0377349853516,58.0188674926758,58.9622650146484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burkina Faso",762.303780331201,767.371344245295,632.126685840944,665.786328528158,711.184543938412,779.202768060739,772.166877547544,833.244336106076,893.077195986297,832.884265674075,5,6,6.55,7.14,7.79,8.5,9.27180601,13.93797176,21.57982734,NA,63.73682215,68.76444495,77.18176266,79.91513371,90.47440751,94.83338248,97.19768463,102.7626369,111.6631328,NA,NA,58.22,NA,NA,NA,71.11,NA,NA,NA,NA,21.8009471893311,20,25.238094329834,16.6666660308838,15.7142858505249,13.2075471878052,11.7924528121948,8.96226406097412,7.07547187805176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burundi",241.547665658082,257.818557465694,289.359627144769,242.539527360495,244.145422138192,232.060616581243,216.972970864849,216.827417445762,221.15780340632,238.44187565548,1.264218111,1.4,2,2.2,2.660748535,2.7,2.731443388,3.787954422,5.804921577,NA,24.99444805,30.42671535,46.58923322,49.13927197,53.073037,54.97002994,55.00739463,54.26373457,61.67128229,57.96130144,NA,76.08,NA,NA,NA,NA,NA,59.16,NA,NA,8.53080558776855,20.4761905670166,5.7142858505249,5.7142858505249,4.2857141494751,7.54716968536377,7.07547187805176,9.43396186828613,10.3773584365845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cabo Verde",3757.65995326233,3739.27827890219,3169.0789154116,3312.69675666873,3534.34358304479,3860.45481136132,3928.30909558631,3223.73560213047,3557.83777540965,3902.58904940059,37.5,40.26,42.68301416,50.32281787,57.16214635,59.5,61.94339776,63.16119125,69.76225648,NA,92.50250028,112.3246581,110.7398862,107.8013016,108.3732481,106.8497659,103.232241,93.49323768,100.3820215,99.2317289,NA,NA,74.36,NA,70.21,70.61,69.77,NA,NA,NA,69.6682434082031,58.5714302062988,74.2857131958008,76.1904754638672,72.3809509277344,74.5283050537109,76.8867950439453,75.9433975219727,77.8301849365234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cambodia",1015.2208813493,1098.07453750857,1170.74281578324,1281.10597109735,1400.89926526097,1533.31598456036,1671.38540009767,1577.91173993243,1625.2350215138,1786.56081858524,6,14,18,32.39845171,32.90027854,NA,52.30587822,53.65076745,60.1524023,NA,135.0996151,134.4568277,135.2392534,127.4626128,117.3225889,121.1658947,132.1508925,128.6026166,119.9575768,116.3256071,80.58,63.07,75.95,79.66,79.19,NA,73.02,82.08,78.52,NA,41.7061614990234,46.1904754638672,49.523811340332,53.8095245361328,50.476188659668,52.3584899902344,44.3396224975586,40.5660362243652,43.8679237365723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cameroon",1559.13904964956,1631.71398553289,1399.67533596847,1426.06548098045,1479.86222292155,1594.06010909489,1538.68791202148,1539.13054650019,1666.93280948232,1588.47872338696,10,16.21487223,18.3,20.6,23.20297197,29.7,36.5391824,45.52922268,45.60217394,NA,72.41147607,76.4097583,78.91603165,78.93806963,82.54515063,73.59740879,83.00540281,84.36916915,79.9676844,82.77764316,NA,77.36,NA,NA,NA,NA,NA,NA,NA,NA,27.488151550293,12.380952835083,15.2380952835083,13.3333330154419,12.380952835083,8.49056625366211,8.01886749267578,10.3773584365845,9.90566062927246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",52635.1749580433,50955.9983232404,43596.1355365546,42315.6037056806,45129.4292980922,46547.7951820036,46374.1527517191,43349.677855557,52358.6216405155,54966.4888361088,85.8,87.12,90,91.16,92.70137191,94.64,91.91289669,92.3,92.83401664,NA,80.8813881,81.31427412,83.30038912,85.15367591,86.70104032,89.67401709,91.59004081,85.40841921,88.09065504,91.23062536,76.5,75.99,75.93,75.47,75.19,74.88,74.92,73.02,74.03,73.45,86.7298583984375,92.8571395874023,95.2380981445313,93.8095245361328,88.0952377319336,83.9622650146484,83.0188674926758,86.7924499511719,80.1886825561523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Caribbean small states",10542.0752110958,10711.7786572268,10447.6799478983,9769.46964089534,10061.0866121034,10339.100779196,10409.7163826574,8864.60436985981,10114.1468413213,12382.3753760863,45.157611799074,48.4690090248102,50.6767234779453,53.0423750182494,58.4640356067401,NA,73.5996633099449,77.9611541668332,80.2735734143513,NA,108.443511238168,110.747197740611,112.929407852343,116.765951776009,112.619387449486,111.099593889363,114.180787697721,111.860841326418,111.153511347002,117.159999895506,NA,76.204413911093,NA,76.261370434994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
